nombre_partido,id_partido,año,materia,respondientes,resultado,porcentaje
LAS FLORES,58,2017,lengua,"226,57",satisfactorio,"47,09"
LEANDRO N. ALEM,59,2017,lengua,"172,14",avanzado,"14,96"
LEANDRO N. ALEM,59,2017,lengua,"172,14",básico,"20,55"
LEANDRO N. ALEM,59,2017,lengua,"172,14",por debajo del nivel básico,"14,70"
LEANDRO N. ALEM,59,2017,lengua,"172,14",satisfactorio,"49,80"
LEZAMA,137,2017,lengua,"83,32",avanzado,"15,29"
LEZAMA,137,2017,lengua,"83,32",básico,"18,15"
LEZAMA,137,2017,lengua,"83,32",por debajo del nivel básico,"15,10"
LEZAMA,137,2017,lengua,"83,32",satisfactorio,"51,46"
LINCOLN,60,2017,lengua,"469,96",avanzado,"14,76"
LINCOLN,60,2017,lengua,"469,96",básico,"18,26"
LINCOLN,60,2017,lengua,"469,96",por debajo del nivel básico,"20,30"
LINCOLN,60,2017,lengua,"469,96",satisfactorio,"46,68"
LOBERIA,61,2017,lengua,"228,34",avanzado,"12,09"
LOBERIA,61,2017,lengua,"228,34",básico,"19,47"
LOBERIA,61,2017,lengua,"228,34",por debajo del nivel básico,"19,26"
LOBERIA,61,2017,lengua,"228,34",satisfactorio,"49,18"
LOBOS,62,2017,lengua,"448,22",avanzado,"22,42"
LOBOS,62,2017,lengua,"448,22",básico,"15,53"
LOBOS,62,2017,lengua,"448,22",por debajo del nivel básico,"12,89"
LOBOS,62,2017,lengua,"448,22",satisfactorio,"49,15"
LOMAS DE ZAMORA,63,2017,lengua,"7680,55",avanzado,"17,55"
LOMAS DE ZAMORA,63,2017,lengua,"7680,55",básico,"19,75"
LOMAS DE ZAMORA,63,2017,lengua,"7680,55",por debajo del nivel básico,"17,25"
LOMAS DE ZAMORA,63,2017,lengua,"7680,55",satisfactorio,"45,45"
LUJAN,64,2017,lengua,"1358,94",avanzado,"19,56"
LUJAN,64,2017,lengua,"1358,94",básico,"17,74"
LUJAN,64,2017,lengua,"1358,94",por debajo del nivel básico,"14,60"
LUJAN,64,2017,lengua,"1358,94",satisfactorio,"48,10"
MAGDALENA,65,2017,lengua,"247,75",avanzado,"14,81"
MAGDALENA,65,2017,lengua,"247,75",básico,"18,35"
MAGDALENA,65,2017,lengua,"247,75",por debajo del nivel básico,"13,79"
MAGDALENA,65,2017,lengua,"247,75",satisfactorio,"53,05"
MAIPU,66,2017,lengua,"133,43",avanzado,"18,80"
MAIPU,66,2017,lengua,"133,43",básico,"11,25"
MAIPU,66,2017,lengua,"133,43",por debajo del nivel básico,"9,50"
MAIPU,66,2017,lengua,"133,43",satisfactorio,"60,44"
MALVINAS ARGENTINAS,133,2017,lengua,"3570,65",avanzado,"14,04"
MALVINAS ARGENTINAS,133,2017,lengua,"3570,65",básico,"21,89"
MALVINAS ARGENTINAS,133,2017,lengua,"3570,65",por debajo del nivel básico,"20,11"
MALVINAS ARGENTINAS,133,2017,lengua,"3570,65",satisfactorio,"43,96"
MAR CHIQUITA,69,2017,lengua,"225,42",avanzado,"16,19"
MAR CHIQUITA,69,2017,lengua,"225,42",básico,"17,24"
MAR CHIQUITA,69,2017,lengua,"225,42",por debajo del nivel básico,"15,35"
MAR CHIQUITA,69,2017,lengua,"225,42",satisfactorio,"51,23"
MARCOS PAZ,68,2017,lengua,"557,87",avanzado,"14,63"
MARCOS PAZ,68,2017,lengua,"557,87",básico,"24,50"
MARCOS PAZ,68,2017,lengua,"557,87",por debajo del nivel básico,"18,10"
MARCOS PAZ,68,2017,lengua,"557,87",satisfactorio,"42,77"
MERCEDES,71,2017,lengua,"616,49",avanzado,"21,13"
MERCEDES,71,2017,lengua,"616,49",básico,"18,46"
MERCEDES,71,2017,lengua,"616,49",por debajo del nivel básico,"11,55"
MERCEDES,71,2017,lengua,"616,49",satisfactorio,"48,86"
MERLO,72,2017,lengua,"6354,67",avanzado,"12,84"
MERLO,72,2017,lengua,"6354,67",básico,"22,13"
MERLO,72,2017,lengua,"6354,67",por debajo del nivel básico,"22,01"
MERLO,72,2017,lengua,"6354,67",satisfactorio,"43,02"
MONTE,73,2017,lengua,"215,18",avanzado,"15,74"
MONTE,73,2017,lengua,"215,18",básico,"16,05"
MONTE,73,2017,lengua,"215,18",por debajo del nivel básico,"17,81"
MONTE,73,2017,lengua,"215,18",satisfactorio,"50,39"
MONTE HERMOSO,126,2017,lengua,"70,77",avanzado,"10,45"
MONTE HERMOSO,126,2017,lengua,"70,77",básico,"19,18"
MONTE HERMOSO,126,2017,lengua,"70,77",por debajo del nivel básico,"13,34"
MONTE HERMOSO,126,2017,lengua,"70,77",satisfactorio,"57,03"
MORENO,74,2017,lengua,"5812,28",avanzado,"11,42"
MORENO,74,2017,lengua,"5812,28",básico,"23,35"
MORENO,74,2017,lengua,"5812,28",por debajo del nivel básico,"23,40"
MORENO,74,2017,lengua,"5812,28",satisfactorio,"41,82"
MORON,101,2017,lengua,"4430,29",avanzado,"25,60"
MORON,101,2017,lengua,"4430,29",básico,"14,86"
MORON,101,2017,lengua,"4430,29",por debajo del nivel básico,"12,95"
MORON,101,2017,lengua,"4430,29",satisfactorio,"46,60"
NAVARRO,75,2017,lengua,"181,45",avanzado,"13,25"
NAVARRO,75,2017,lengua,"181,45",básico,"21,54"
NAVARRO,75,2017,lengua,"181,45",por debajo del nivel básico,"15,19"
NAVARRO,75,2017,lengua,"181,45",satisfactorio,"50,01"
NECOCHEA,76,2017,lengua,"978,45",avanzado,"25,48"
NECOCHEA,76,2017,lengua,"978,45",básico,"13,31"
NECOCHEA,76,2017,lengua,"978,45",por debajo del nivel básico,"11,72"
NECOCHEA,76,2017,lengua,"978,45",satisfactorio,"49,49"
OLAVARRIA,78,2017,lengua,"1236,11",avanzado,"17,53"
OLAVARRIA,78,2017,lengua,"1236,11",básico,"15,77"
OLAVARRIA,78,2017,lengua,"1236,11",por debajo del nivel básico,"10,22"
OLAVARRIA,78,2017,lengua,"1236,11",satisfactorio,"56,48"
PATAGONES,79,2017,lengua,"375,46",avanzado,"17,04"
PATAGONES,79,2017,lengua,"375,46",básico,"19,42"
PATAGONES,79,2017,lengua,"375,46",por debajo del nivel básico,"19,42"
PATAGONES,79,2017,lengua,"375,46",satisfactorio,"44,13"
PEHUAJO,80,2017,lengua,"496,52",avanzado,"19,12"
PEHUAJO,80,2017,lengua,"496,52",básico,"17,15"
PEHUAJO,80,2017,lengua,"496,52",por debajo del nivel básico,"14,16"
PEHUAJO,80,2017,lengua,"496,52",satisfactorio,"49,57"
PELLEGRINI,81,2017,lengua,"71,9",avanzado,"10,72"
PELLEGRINI,81,2017,lengua,"71,9",básico,"24,21"
PELLEGRINI,81,2017,lengua,"71,9",por debajo del nivel básico,"16,65"
PELLEGRINI,81,2017,lengua,"71,9",satisfactorio,"48,42"
PERGAMINO,82,2017,lengua,"978,33",avanzado,"22,79"
PERGAMINO,82,2017,lengua,"978,33",básico,"19,60"
PERGAMINO,82,2017,lengua,"978,33",por debajo del nivel básico,"12,78"
PERGAMINO,82,2017,lengua,"978,33",satisfactorio,"44,83"
PILA,83,2017,lengua,"48,67",avanzado,"7,43"
PILA,83,2017,lengua,"48,67",básico,"15,38"
PILA,83,2017,lengua,"48,67",por debajo del nivel básico,"18,72"
PILA,83,2017,lengua,"48,67",satisfactorio,"58,46"
PILAR,84,2017,lengua,"4359,9",avanzado,"19,79"
PILAR,84,2017,lengua,"4359,9",básico,"18,13"
PILAR,84,2017,lengua,"4359,9",por debajo del nivel básico,"20,05"
PILAR,84,2017,lengua,"4359,9",satisfactorio,"42,03"
PINAMAR,124,2017,lengua,"377,95",avanzado,"9,45"
PINAMAR,124,2017,lengua,"377,95",básico,"21,73"
PINAMAR,124,2017,lengua,"377,95",por debajo del nivel básico,"16,97"
PINAMAR,124,2017,lengua,"377,95",satisfactorio,"51,84"
PRESIDENTE PERON,129,2017,lengua,"884,56",avanzado,"9,98"
PRESIDENTE PERON,129,2017,lengua,"884,56",básico,"22,59"
PRESIDENTE PERON,129,2017,lengua,"884,56",por debajo del nivel básico,"22,50"
PRESIDENTE PERON,129,2017,lengua,"884,56",satisfactorio,"44,93"
PUAN,85,2017,lengua,"161,72",avanzado,"19,75"
PUAN,85,2017,lengua,"161,72",básico,"15,43"
PUAN,85,2017,lengua,"161,72",por debajo del nivel básico,"14,66"
PUAN,85,2017,lengua,"161,72",satisfactorio,"50,16"
PUNTA INDIO,134,2017,lengua,"200,96",avanzado,"21,14"
PUNTA INDIO,134,2017,lengua,"200,96",básico,"14,51"
PUNTA INDIO,134,2017,lengua,"200,96",por debajo del nivel básico,"20,92"
PUNTA INDIO,134,2017,lengua,"200,96",satisfactorio,"43,42"
QUILMES,86,2017,lengua,"6694,53",avanzado,"18,11"
QUILMES,86,2017,lengua,"6694,53",básico,"18,28"
QUILMES,86,2017,lengua,"6694,53",por debajo del nivel básico,"17,20"
QUILMES,86,2017,lengua,"6694,53",satisfactorio,"46,41"
RAMALLO,87,2017,lengua,"334,76",avanzado,"18,49"
RAMALLO,87,2017,lengua,"334,76",básico,"18,36"
RAMALLO,87,2017,lengua,"334,76",por debajo del nivel básico,"19,37"
RAMALLO,87,2017,lengua,"334,76",satisfactorio,"43,78"
RAUCH,88,2017,lengua,"160,97",avanzado,"11,58"
RAUCH,88,2017,lengua,"160,97",básico,"21,58"
RAUCH,88,2017,lengua,"160,97",por debajo del nivel básico,"18,68"
RAUCH,88,2017,lengua,"160,97",satisfactorio,"48,15"
RIVADAVIA,89,2017,lengua,"228,24",avanzado,"18,91"
RIVADAVIA,89,2017,lengua,"228,24",básico,"21,48"
RIVADAVIA,89,2017,lengua,"228,24",por debajo del nivel básico,"15,55"
RIVADAVIA,89,2017,lengua,"228,24",satisfactorio,"44,06"
ROJAS,90,2017,lengua,"256,53",avanzado,"11,82"
ROJAS,90,2017,lengua,"256,53",básico,"19,17"
ROJAS,90,2017,lengua,"256,53",por debajo del nivel básico,"32,55"
ROJAS,90,2017,lengua,"256,53",satisfactorio,"36,46"
ROQUE PEREZ,91,2017,lengua,"67,14",avanzado,"8,09"
ROQUE PEREZ,91,2017,lengua,"67,14",básico,"20,84"
ROQUE PEREZ,91,2017,lengua,"67,14",por debajo del nivel básico,"19,74"
ROQUE PEREZ,91,2017,lengua,"67,14",satisfactorio,"51,33"
SAAVEDRA,92,2017,lengua,"222,96",avanzado,"24,83"
SAAVEDRA,92,2017,lengua,"222,96",básico,"15,31"
SAAVEDRA,92,2017,lengua,"222,96",por debajo del nivel básico,"7,53"
SAAVEDRA,92,2017,lengua,"222,96",satisfactorio,"52,33"
SALADILLO,93,2017,lengua,"390,79",avanzado,"17,57"
SALADILLO,93,2017,lengua,"390,79",básico,"18,95"
SALADILLO,93,2017,lengua,"390,79",por debajo del nivel básico,"16,23"
SALADILLO,93,2017,lengua,"390,79",satisfactorio,"47,25"
SALLIQUELO,122,2017,lengua,"76,13",avanzado,"22,95"
SALLIQUELO,122,2017,lengua,"76,13",básico,"14,92"
SALLIQUELO,122,2017,lengua,"76,13",por debajo del nivel básico,"10,54"
SALLIQUELO,122,2017,lengua,"76,13",satisfactorio,"51,58"
SALTO,67,2017,lengua,"286,25",avanzado,"19,08"
SALTO,67,2017,lengua,"286,25",básico,"16,60"
SALTO,67,2017,lengua,"286,25",por debajo del nivel básico,"16,99"
SALTO,67,2017,lengua,"286,25",satisfactorio,"47,32"
SAN ANDRES DE GILES,94,2017,lengua,"282,55",avanzado,"15,21"
SAN ANDRES DE GILES,94,2017,lengua,"282,55",básico,"26,97"
SAN ANDRES DE GILES,94,2017,lengua,"282,55",por debajo del nivel básico,"21,50"
SAN ANDRES DE GILES,94,2017,lengua,"282,55",satisfactorio,"36,32"
SAN ANTONIO DE ARECO,95,2017,lengua,"284,68",avanzado,"21,26"
SAN ANTONIO DE ARECO,95,2017,lengua,"284,68",básico,"24,22"
SAN ANTONIO DE ARECO,95,2017,lengua,"284,68",por debajo del nivel básico,"15,60"
SAN ANTONIO DE ARECO,95,2017,lengua,"284,68",satisfactorio,"38,92"
SAN CAYETANO,116,2017,lengua,"51,99",avanzado,"20,94"
SAN CAYETANO,116,2017,lengua,"51,99",básico,"13,24"
SAN CAYETANO,116,2017,lengua,"51,99",por debajo del nivel básico,"6,33"
SAN CAYETANO,116,2017,lengua,"51,99",satisfactorio,"59,49"
SAN FERNANDO,96,2017,lengua,"1980,66",avanzado,"21,28"
SAN FERNANDO,96,2017,lengua,"1980,66",básico,"18,20"
SAN FERNANDO,96,2017,lengua,"1980,66",por debajo del nivel básico,"17,35"
SAN FERNANDO,96,2017,lengua,"1980,66",satisfactorio,"43,16"
SAN ISIDRO,97,2017,lengua,"4034,38",avanzado,"31,63"
SAN ISIDRO,97,2017,lengua,"4034,38",básico,"12,63"
SAN ISIDRO,97,2017,lengua,"4034,38",por debajo del nivel básico,"10,86"
SAN ISIDRO,97,2017,lengua,"4034,38",satisfactorio,"44,88"
SAN MIGUEL,131,2017,lengua,"4305,79",avanzado,"19,43"
SAN MIGUEL,131,2017,lengua,"4305,79",básico,"17,17"
SAN MIGUEL,131,2017,lengua,"4305,79",por debajo del nivel básico,"14,80"
SAN MIGUEL,131,2017,lengua,"4305,79",satisfactorio,"48,59"
SAN NICOLAS,98,2017,lengua,"1560,48",avanzado,"20,84"
SAN NICOLAS,98,2017,lengua,"1560,48",básico,"17,52"
SAN NICOLAS,98,2017,lengua,"1560,48",por debajo del nivel básico,"13,89"
SAN NICOLAS,98,2017,lengua,"1560,48",satisfactorio,"47,74"
SAN PEDRO,99,2017,lengua,"732,4",avanzado,"12,93"
SAN PEDRO,99,2017,lengua,"732,4",básico,"21,31"
SAN PEDRO,99,2017,lengua,"732,4",por debajo del nivel básico,"23,98"
SAN PEDRO,99,2017,lengua,"732,4",satisfactorio,"41,79"
SAN VICENTE,100,2017,lengua,"763,17",avanzado,"11,25"
SAN VICENTE,100,2017,lengua,"763,17",básico,"19,08"
SAN VICENTE,100,2017,lengua,"763,17",por debajo del nivel básico,"20,37"
SAN VICENTE,100,2017,lengua,"763,17",satisfactorio,"49,30"
SUIPACHA,102,2017,lengua,"93,67",avanzado,"17,17"
SUIPACHA,102,2017,lengua,"93,67",básico,"28,30"
SUIPACHA,102,2017,lengua,"93,67",por debajo del nivel básico,"9,41"
SUIPACHA,102,2017,lengua,"93,67",satisfactorio,"45,13"
TANDIL,103,2017,lengua,"1340,98",avanzado,"25,48"
TANDIL,103,2017,lengua,"1340,98",básico,"14,92"
TANDIL,103,2017,lengua,"1340,98",por debajo del nivel básico,"12,13"
TANDIL,103,2017,lengua,"1340,98",satisfactorio,"47,47"
TAPALQUE,104,2017,lengua,"105,3",avanzado,"9,75"
TAPALQUE,104,2017,lengua,"105,3",básico,"19,76"
TAPALQUE,104,2017,lengua,"105,3",por debajo del nivel básico,"21,50"
TAPALQUE,104,2017,lengua,"105,3",satisfactorio,"48,99"
TIGRE,57,2017,lengua,"4538,05",avanzado,"18,58"
TIGRE,57,2017,lengua,"4538,05",básico,"20,02"
TIGRE,57,2017,lengua,"4538,05",por debajo del nivel básico,"18,15"
TIGRE,57,2017,lengua,"4538,05",satisfactorio,"43,25"
TORDILLO,105,2017,lengua,"29,24",avanzado,"0,00"
TORDILLO,105,2017,lengua,"29,24",básico,"43,83"
TORDILLO,105,2017,lengua,"29,24",por debajo del nivel básico,"23,00"
TORDILLO,105,2017,lengua,"29,24",satisfactorio,"33,17"
TORNQUIST,106,2017,lengua,"114,71",avanzado,"27,77"
TORNQUIST,106,2017,lengua,"114,71",básico,"13,54"
TORNQUIST,106,2017,lengua,"114,71",por debajo del nivel básico,"17,05"
TORNQUIST,106,2017,lengua,"114,71",satisfactorio,"41,64"
TRENQUE LAUQUEN,107,2017,lengua,"376,15",avanzado,"19,01"
TRENQUE LAUQUEN,107,2017,lengua,"376,15",básico,"10,99"
TRENQUE LAUQUEN,107,2017,lengua,"376,15",por debajo del nivel básico,"9,51"
TRENQUE LAUQUEN,107,2017,lengua,"376,15",satisfactorio,"60,50"
TRES ARROYOS,108,2017,lengua,"687,85",avanzado,"24,19"
TRES ARROYOS,108,2017,lengua,"687,85",básico,"17,73"
TRES ARROYOS,108,2017,lengua,"687,85",por debajo del nivel básico,"12,37"
TRES ARROYOS,108,2017,lengua,"687,85",satisfactorio,"45,71"
TRES DE FEBRERO,117,2017,lengua,"3089,27",avanzado,"21,82"
TRES DE FEBRERO,117,2017,lengua,"3089,27",básico,"16,52"
TRES DE FEBRERO,117,2017,lengua,"3089,27",por debajo del nivel básico,"13,24"
TRES DE FEBRERO,117,2017,lengua,"3089,27",satisfactorio,"48,42"
TRES LOMAS,127,2017,lengua,"100,59",avanzado,"10,95"
TRES LOMAS,127,2017,lengua,"100,59",básico,"19,56"
TRES LOMAS,127,2017,lengua,"100,59",por debajo del nivel básico,"17,35"
TRES LOMAS,127,2017,lengua,"100,59",satisfactorio,"52,13"
VICENTE LOPEZ,110,2017,lengua,"3049,68",avanzado,"38,98"
VICENTE LOPEZ,110,2017,lengua,"3049,68",básico,"8,77"
VICENTE LOPEZ,110,2017,lengua,"3049,68",por debajo del nivel básico,"6,50"
VICENTE LOPEZ,110,2017,lengua,"3049,68",satisfactorio,"45,74"
VILLA GESELL,125,2017,lengua,"409,53",avanzado,"18,69"
VILLA GESELL,125,2017,lengua,"409,53",básico,"21,70"
VILLA GESELL,125,2017,lengua,"409,53",por debajo del nivel básico,"20,17"
VILLA GESELL,125,2017,lengua,"409,53",satisfactorio,"39,44"
VILLARINO,111,2017,lengua,"332,65",avanzado,"8,33"
VILLARINO,111,2017,lengua,"332,65",básico,"23,08"
VILLARINO,111,2017,lengua,"332,65",por debajo del nivel básico,"18,85"
VILLARINO,111,2017,lengua,"332,65",satisfactorio,"49,75"
ZARATE,38,2017,lengua,"1456,51",avanzado,"17,07"
ZARATE,38,2017,lengua,"1456,51",básico,"19,65"
ZARATE,38,2017,lengua,"1456,51",por debajo del nivel básico,"19,65"
ZARATE,38,2017,lengua,"1456,51",satisfactorio,"43,63"
25 DE MAYO,109,2017,matemática,236,avanzado,"0,42"
25 DE MAYO,109,2017,matemática,236,básico,"35,59"
25 DE MAYO,109,2017,matemática,236,por debajo del nivel básico,"31,36"
25 DE MAYO,109,2017,matemática,236,satisfactorio,"32,63"
9 DE JULIO,77,2017,matemática,"432,64",avanzado,"7,17"
9 DE JULIO,77,2017,matemática,"432,64",básico,"22,07"
9 DE JULIO,77,2017,matemática,"432,64",por debajo del nivel básico,"33,08"
9 DE JULIO,77,2017,matemática,"432,64",satisfactorio,"37,68"
ADOLFO ALSINA,1,2017,matemática,"243,38",avanzado,"5,05"
ADOLFO ALSINA,1,2017,matemática,"243,38",básico,"25,57"
ADOLFO ALSINA,1,2017,matemática,"243,38",por debajo del nivel básico,"35,86"
ADOLFO ALSINA,1,2017,matemática,"243,38",satisfactorio,"33,53"
ADOLFO GONZALES CHAVES,51,2017,matemática,"137,81",avanzado,"4,31"
ADOLFO GONZALES CHAVES,51,2017,matemática,"137,81",básico,"26,32"
ADOLFO GONZALES CHAVES,51,2017,matemática,"137,81",por debajo del nivel básico,"37,21"
ADOLFO GONZALES CHAVES,51,2017,matemática,"137,81",satisfactorio,"32,16"
ALBERTI,2,2017,matemática,"69,82",avanzado,"5,44"
ALBERTI,2,2017,matemática,"69,82",básico,"35,19"
ALBERTI,2,2017,matemática,"69,82",por debajo del nivel básico,"23,24"
ALBERTI,2,2017,matemática,"69,82",satisfactorio,"36,14"
ALMIRANTE BROWN,3,2017,matemática,"6428,27",avanzado,"1,74"
ALMIRANTE BROWN,3,2017,matemática,"6428,27",básico,"28,55"
ALMIRANTE BROWN,3,2017,matemática,"6428,27",por debajo del nivel básico,"46,32"
ALMIRANTE BROWN,3,2017,matemática,"6428,27",satisfactorio,"23,39"
ARRECIFES,10,2017,matemática,"277,39",avanzado,"8,39"
ARRECIFES,10,2017,matemática,"277,39",básico,"24,66"
ARRECIFES,10,2017,matemática,"277,39",por debajo del nivel básico,"29,26"
ARRECIFES,10,2017,matemática,"277,39",satisfactorio,"37,69"
AVELLANEDA,4,2017,matemática,"3986,64",avanzado,"3,87"
AVELLANEDA,4,2017,matemática,"3986,64",básico,"26,55"
AVELLANEDA,4,2017,matemática,"3986,64",por debajo del nivel básico,"41,88"
AVELLANEDA,4,2017,matemática,"3986,64",satisfactorio,"27,70"
AYACUCHO,5,2017,matemática,"239,07",avanzado,"2,59"
AYACUCHO,5,2017,matemática,"239,07",básico,"29,57"
AYACUCHO,5,2017,matemática,"239,07",por debajo del nivel básico,"45,37"
AYACUCHO,5,2017,matemática,"239,07",satisfactorio,"22,47"
AZUL,6,2017,matemática,"686,48",avanzado,"4,45"
AZUL,6,2017,matemática,"686,48",básico,"26,41"
AZUL,6,2017,matemática,"686,48",por debajo del nivel básico,"37,02"
AZUL,6,2017,matemática,"686,48",satisfactorio,"32,12"
BAHIA BLANCA,7,2017,matemática,"3150,33",avanzado,"4,93"
BAHIA BLANCA,7,2017,matemática,"3150,33",básico,"28,98"
BAHIA BLANCA,7,2017,matemática,"3150,33",por debajo del nivel básico,"33,92"
BAHIA BLANCA,7,2017,matemática,"3150,33",satisfactorio,"32,17"
BALCARCE,8,2017,matemática,"621,93",avanzado,"4,84"
BALCARCE,8,2017,matemática,"621,93",básico,"26,71"
BALCARCE,8,2017,matemática,"621,93",por debajo del nivel básico,"30,04"
BALCARCE,8,2017,matemática,"621,93",satisfactorio,"38,41"
BARADERO,9,2017,matemática,"410,01",avanzado,"3,45"
BARADERO,9,2017,matemática,"410,01",básico,"28,04"
BARADERO,9,2017,matemática,"410,01",por debajo del nivel básico,"49,90"
BARADERO,9,2017,matemática,"410,01",satisfactorio,"18,61"
BENITO JUAREZ,53,2017,matemática,"338,96",avanzado,"1,49"
BENITO JUAREZ,53,2017,matemática,"338,96",básico,"27,73"
BENITO JUAREZ,53,2017,matemática,"338,96",por debajo del nivel básico,"43,38"
BENITO JUAREZ,53,2017,matemática,"338,96",satisfactorio,"27,41"
BERAZATEGUI,120,2017,matemática,"4461,65",avanzado,"1,97"
BERAZATEGUI,120,2017,matemática,"4461,65",básico,"29,24"
BERAZATEGUI,120,2017,matemática,"4461,65",por debajo del nivel básico,"45,98"
BERAZATEGUI,120,2017,matemática,"4461,65",satisfactorio,"22,81"
BERISSO,114,2017,matemática,"631,31",avanzado,"2,10"
BERISSO,114,2017,matemática,"631,31",básico,"31,17"
BERISSO,114,2017,matemática,"631,31",por debajo del nivel básico,"40,97"
BERISSO,114,2017,matemática,"631,31",satisfactorio,"25,76"
BOLIVAR,11,2017,matemática,"323,47",avanzado,"3,89"
BOLIVAR,11,2017,matemática,"323,47",básico,"31,25"
BOLIVAR,11,2017,matemática,"323,47",por debajo del nivel básico,"37,29"
BOLIVAR,11,2017,matemática,"323,47",satisfactorio,"27,57"
BRAGADO,12,2017,matemática,"471,38",avanzado,"4,67"
BRAGADO,12,2017,matemática,"471,38",básico,"28,68"
BRAGADO,12,2017,matemática,"471,38",por debajo del nivel básico,"35,60"
BRAGADO,12,2017,matemática,"471,38",satisfactorio,"31,05"
BRANDSEN,13,2017,matemática,"364,49",avanzado,"3,70"
BRANDSEN,13,2017,matemática,"364,49",básico,"27,87"
BRANDSEN,13,2017,matemática,"364,49",por debajo del nivel básico,"45,62"
BRANDSEN,13,2017,matemática,"364,49",satisfactorio,"22,81"
CAMPANA,14,2017,matemática,"1119,87",avanzado,"3,72"
CAMPANA,14,2017,matemática,"1119,87",básico,"25,65"
CAMPANA,14,2017,matemática,"1119,87",por debajo del nivel básico,"48,21"
CAMPANA,14,2017,matemática,"1119,87",satisfactorio,"22,43"
CAÑUELAS,15,2017,matemática,"756,23",avanzado,"5,19"
CAÑUELAS,15,2017,matemática,"756,23",básico,"26,05"
CAÑUELAS,15,2017,matemática,"756,23",por debajo del nivel básico,"42,56"
CAÑUELAS,15,2017,matemática,"756,23",satisfactorio,"26,21"
CAPITAN SARMIENTO,121,2017,matemática,"228,8",avanzado,"2,80"
CAPITAN SARMIENTO,121,2017,matemática,"228,8",básico,"20,57"
CAPITAN SARMIENTO,121,2017,matemática,"228,8",por debajo del nivel básico,"47,39"
CAPITAN SARMIENTO,121,2017,matemática,"228,8",satisfactorio,"29,23"
CARLOS CASARES,16,2017,matemática,"227,53",avanzado,"4,10"
CARLOS CASARES,16,2017,matemática,"227,53",básico,"29,83"
CARLOS CASARES,16,2017,matemática,"227,53",por debajo del nivel básico,"32,18"
CARLOS CASARES,16,2017,matemática,"227,53",satisfactorio,"33,89"
CARLOS TEJEDOR,17,2017,matemática,"115,67",avanzado,"2,16"
CARLOS TEJEDOR,17,2017,matemática,"115,67",básico,"26,68"
CARLOS TEJEDOR,17,2017,matemática,"115,67",por debajo del nivel básico,"36,72"
CARLOS TEJEDOR,17,2017,matemática,"115,67",satisfactorio,"34,44"
CARMEN DE ARECO,18,2017,matemática,"197,26",avanzado,"1,86"
CARMEN DE ARECO,18,2017,matemática,"197,26",básico,"33,98"
CARMEN DE ARECO,18,2017,matemática,"197,26",por debajo del nivel básico,"43,26"
CARMEN DE ARECO,18,2017,matemática,"197,26",satisfactorio,"20,91"
CASTELLI,20,2017,matemática,"115,84",avanzado,"3,53"
CASTELLI,20,2017,matemática,"115,84",básico,"25,22"
CASTELLI,20,2017,matemática,"115,84",por debajo del nivel básico,"54,49"
CASTELLI,20,2017,matemática,"115,84",satisfactorio,"16,76"
CHACABUCO,26,2017,matemática,"581,27",avanzado,"4,58"
CHACABUCO,26,2017,matemática,"581,27",básico,"31,05"
CHACABUCO,26,2017,matemática,"581,27",por debajo del nivel básico,"29,21"
CHACABUCO,26,2017,matemática,"581,27",satisfactorio,"35,15"
CHASCOMUS,27,2017,matemática,"425,6",avanzado,"4,36"
CHASCOMUS,27,2017,matemática,"425,6",básico,"22,93"
CHASCOMUS,27,2017,matemática,"425,6",por debajo del nivel básico,"46,56"
CHASCOMUS,27,2017,matemática,"425,6",satisfactorio,"26,15"
CHIVILCOY,28,2017,matemática,"691,91",avanzado,"3,72"
CHIVILCOY,28,2017,matemática,"691,91",básico,"28,60"
CHIVILCOY,28,2017,matemática,"691,91",por debajo del nivel básico,"34,81"
CHIVILCOY,28,2017,matemática,"691,91",satisfactorio,"32,87"
COLON,21,2017,matemática,"248,98",avanzado,"4,19"
COLON,21,2017,matemática,"248,98",básico,"24,02"
COLON,21,2017,matemática,"248,98",por debajo del nivel básico,"37,40"
COLON,21,2017,matemática,"248,98",satisfactorio,"34,39"
CORONEL DE MARINA L ROSALES,113,2017,matemática,"867,15",avanzado,"3,46"
CORONEL DE MARINA L ROSALES,113,2017,matemática,"867,15",básico,"26,96"
CORONEL DE MARINA L ROSALES,113,2017,matemática,"867,15",por debajo del nivel básico,"40,51"
CORONEL DE MARINA L ROSALES,113,2017,matemática,"867,15",satisfactorio,"29,07"
CORONEL DORREGO,22,2017,matemática,"198,53",avanzado,"10,13"
CORONEL DORREGO,22,2017,matemática,"198,53",básico,"30,04"
CORONEL DORREGO,22,2017,matemática,"198,53",por debajo del nivel básico,"34,57"
CORONEL DORREGO,22,2017,matemática,"198,53",satisfactorio,"25,25"
CORONEL PRINGLES,23,2017,matemática,"287,81",avanzado,"13,10"
CORONEL PRINGLES,23,2017,matemática,"287,81",básico,"28,15"
CORONEL PRINGLES,23,2017,matemática,"287,81",por debajo del nivel básico,"29,85"
CORONEL PRINGLES,23,2017,matemática,"287,81",satisfactorio,"28,91"
CORONEL SUAREZ,24,2017,matemática,"355,87",avanzado,"6,43"
CORONEL SUAREZ,24,2017,matemática,"355,87",básico,"30,18"
CORONEL SUAREZ,24,2017,matemática,"355,87",por debajo del nivel básico,"21,22"
